,car.twist.twist.linear.x,car.twist.twist.linear.y,ball.RelativePosition.position.x,ball.RelativePosition.position.y,ball.RelativePosition.position.z,ball.angular_velocity.x,ball.angular_velocity.y,ball.angular_velocity.z,ball.linear_acceleration.x,ball.linear_acceleration.y,ball.linear_acceleration.z,ball.RelativeVel.x,ball.RelativeVel.y,ball.RelativeVel.z,ball.EnergySum,controlSignal.cmd.linear.x,controlSignal.cmd.linear.y,controlSignal.cmd.twist.x,controlSignal.cmd.twist.y
0,-8.195176816879999e-11,-3.59435600845e-10,-0.007663533328859999,-0.0019171059524300002,0.029751385136,0.891342651569,-0.716717696963,0.274835756704,0.233188912916,-0.137028939908,0.0465684440486,-0.0074389937863582325,-0.023720626327064398,0.0014622517972000002,0.2918736467939101,0.0,0.0,0.0,0.0
1,-1.49090308353e-11,-1.21515005158e-10,-0.0069254129318500005,-0.00315787248318,0.02971715099,1.7423078082700003,-0.27065984729200004,0.532899985692,-0.0454579799975,-0.0966521916938,-0.07959205810169999,0.014911022811009032,-0.019277465604484994,-0.00042578171086,0.29152514998773393,0.0,0.0,0.0,0.0
2,-3.06227609864e-11,-1.7742528409799998e-10,-0.006594442750989999,-0.0035930664004800005,0.0297160396383,1.7544381091999999,-0.248828561137,0.488106737734,0.114842926448,0.0414388836739,-0.00195377879521,0.016275577793722764,-0.020941895744374717,-0.00030023051643,0.2915689622394654,0.0,0.0,0.0,0.0
3,-5.3048427267e-11,-2.5700230931199996e-10,-0.0064297774159999994,-0.0037944494018699996,0.0297222776428,1.64314328852,-0.196060781212,0.44617392651500004,0.07975003205360001,0.16788598715300002,0.0238141063943,0.016566077048548428,-0.021470995770897696,0.000450089604476,0.2916461414738522,0.0,0.0,0.0,0.0
4,-2.97075135291e-11,-1.73735768093e-10,-0.00593904184807,-0.00431280873724,0.0297254737946,1.6404081197,0.046575440098,0.436421341347,0.13925290832,-0.14084198055,-0.0457354997772,0.016355415962707516,-0.01982220252186423,0.000780444890496,0.2916401574062591,0.0,0.0,0.0,0.0
5,-1.75557538894e-11,-1.30590551362e-10,-0.0047808123770900005,-0.00495939041648,0.029698923311999997,1.70865307681,0.9372139806470001,0.602170131486,0.42173399300700004,-0.025938630992099997,-0.008120339514859999,0.017198456347555756,-0.01627204256850945,-0.00022074601536500003,0.29132975595704674,0.0,0.0,0.0,0.0
6,-5.11914463184e-11,-2.50137448815e-10,-0.00447504176788,-0.0050121294946499995,0.0296878766817,1.7090348677,1.20553625402,0.650830609251,0.38189114513000005,0.121530513282,0.0217076101188,0.027957303528791444,-0.007666064964812551,-0.0008356426028019999,0.29136173031626267,0.0,0.0,0.0,0.0
7,-4.00625042668e-11,-2.10281653699e-10,-0.00347427619374,-0.00494174320996,0.0296631694824,1.23353783675,2.0903951802200003,0.7241249269779999,0.361945226211,0.301005418209,0.022581224658599998,0.031123358318162504,-0.004856090582478346,-0.000389773710621,0.29119525941366575,0.0,0.0,0.0,0.0
8,-2.94601832658e-11,-1.72563023127e-10,-0.0031244920215300004,-0.0048257340576300005,0.0296571437666,1.0127607121100002,2.2251993486400004,0.698794233026,0.17897325047,0.33839089723800003,0.0244504390739,0.03500888822736019,0.012334714900963023,0.000455165875721,0.2913289962239691,0.0,0.0,0.0,0.0
9,-1.05536482301e-11,-1.0544162635600001e-10,-0.002786463496,-0.00467265594537,0.029653546623499998,0.828279786511,2.3461405561400004,0.673882905474,-0.00762732902996,0.213898208842,-0.0104134916396,0.03361704123665365,0.01584153952574163,-0.00035717054421099996,0.2912953506137251,0.0,0.0,0.0,0.0
10,2.1700510294200002e-12,-6.08736530665e-11,-0.0014590908464700001,-0.0038772952949499995,0.029636490759700002,0.8238251554430001,2.6074260918200003,0.523079709914,0.244462294932,-0.10642560587500001,-0.120444039461,0.03255294318322995,0.018407583679573656,0.00026805736919,0.2911369119958422,0.0,0.0,0.0,0.0
11,-2.85028987459e-11,-1.69899820664e-10,9.92072896295e-05,-0.00299469232878,0.0295989874775,1.13901522169,2.7176665456,0.215593070684,-0.25881852994000004,0.270284156784,-0.020194125493999997,0.03307694786840291,0.020441546086799822,-0.00113225959424,0.2908266889287483,0.0,0.0,0.0,0.0
12,-8.15488692742e-12,-9.72202534028e-11,0.000487422283154,-0.0027991686514000002,0.029616251144400002,0.9993817945610001,2.5964306514400004,0.168223102778,-0.16188709982000002,0.218002406102,-0.023710559682400004,0.038780186605154886,0.019415568166820253,0.00229979814492,0.2911823393310593,0.0,0.0,0.0,0.0
13,-2.9103880194199996e-11,-1.72005553152e-10,0.00181775376204,-0.00199811975533,0.029644595720099996,0.6829956774160001,2.42565020223,0.018207838442900002,0.021227460490799998,0.054380553154800004,-0.0610640560716,0.035694131576703876,0.019445872147305553,0.00137235056296,0.29134408621630603,0.0,0.0,0.0,0.0
14,-4.2251324463999996e-11,-2.18747555951e-10,0.0021225102200200002,-0.0017905978655,0.0296422406692,0.66897511038,2.45520421242,-0.00469416391609,0.0742436697611,0.0336879011549,-0.08777106732869999,0.030437441242951325,0.020766439641647556,-0.000150497641083,0.2911728113053342,0.0,0.0,0.0,0.0
15,-5.560532010939999e-11,-2.66152420954e-10,0.0024309987687600003,-0.00157424693737,0.029635979861400003,0.662262493481,2.51943927864,-0.044039054329500005,-0.0358224299926,0.00926287779793,-0.0529839121544,0.03089928926450532,0.02172070510545242,-0.000784467290947,0.29114618788985014,0.0,0.0,0.0,0.0
16,-4.9430590802200006e-11,-2.43782318876e-10,0.00339809102893,-0.0008907559507169999,0.029609707616,0.566838568385,2.9088777414,-0.210703207725,0.197444978982,0.279963926658,-0.157635482803,0.031160998072530588,0.022010396353282318,-0.000228427153406,0.2909028934005346,0.0,0.0,0.0,0.0
17,-4.482776998680001e-11,-2.2729370996400002e-10,0.00479177554079,0.00055443944095,0.029656708625500003,-0.08480536802089998,2.2166453054499997,-0.137243321094,-0.330961275458,-0.0191558331523,0.10019618643999999,0.02363960619392777,0.029438698544993713,0.0023855921074299995,0.29135132403126507,0.0,0.0,0.0,0.0
18,4.26227743488e-11,8.299420438129999e-11,0.0049779584053,0.000802433484143,0.029670372321299997,-0.0738281305982,2.03060025388,-0.15860917111199999,-0.253860588725,-0.0119463700771,0.0801573320912,0.02042343795227723,0.027413947525705792,0.00204311411195,0.29135605657474356,0.0,0.0,0.0,0.0
19,3.35801533929e-11,5.05025005819e-11,0.00544493589207,0.00142796887032,0.029698515480800002,-0.102813650437,1.4291694299200002,-0.153126673261,-0.199474239813,0.0479396088301,0.078109573321,0.01850934073061985,0.024648831925297498,0.00141557048045,0.2915215339365145,0.0,0.0,0.0,0.0
20,-5.0997069251299996e-11,-2.50183450422e-10,0.00556458349229,0.0016000646674200001,0.029704801979200002,-0.11741586836100001,1.34986786403,-0.141979107007,-0.16792880097100002,0.0522746617839,0.0644371279814,0.013624846999797068,0.018729223142483452,0.000971152416007,0.291375741092312,0.0,0.0,0.0,0.0
21,-7.40943704224e-11,-3.31904968458e-10,0.005852161388310001,0.00208289754541,0.0297120926625,-0.262625368033,1.15265679617,-0.0659468679433,-0.0009814740189039999,0.0884917814768,-0.0357444513054,0.011869260496294373,0.01712059072250497,0.00067930745499,0.29139573580751743,0.0,0.0,0.0,0.0
